CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#311,"Acropolis Institute of Technology & Research - [AITR], Indore","Indore, Madhya Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 6,68,800","₹ 32,00,000",N/A,3.8 / 5,Based on 314 User Reviews,Best in Placements,#88th/200 in India for Engineering 2022,2026-06-07 22:36:05
#312,"Indore Institute of Science and Technology - [IIST], Indore","Indore, Madhya Pradesh","AICTE, PCI, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 2,48,000","₹ 5,68,000","₹ 44,00,000",4 / 5,Based on 187 User Reviews,Best in Infrastructure,#54th/175 in India for Engineering 2026,2026-06-07 22:36:10
#313,"Assam Don Bosco University - [ADBU], Guwahati","Guwahati, Assam","AICTE, UGC, DEB, AIU Approved",A,N/A,B.Tech Computer Science And Information Technology,"₹ 5,52,000",N/A,N/A,3.7 / 5,Based on 42 User Reviews,Best in Infrastructure,#76th/100 in India for Engineering 2021,2026-06-07 22:36:15
#314,"Bhilai Institute of Technology - [BITR], Raipur","Raipur, Chhattisgarh",AICTE Approved,N/A,N/A,B.Tech Civil Engineering,"₹ 3,11,906",N/A,N/A,3.5 / 5,Based on 21 User Reviews,Best in Faculty,N/A,2026-06-07 22:36:20
#315,"Chandigarh Engineering College - [CEC] Landran, Mohali","Mohali, Punjab","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000","₹ 45,50,000",N/A,4 / 5,Based on 175 User Reviews,Best in Placements,#61th/246 in India for Engineering 2023,2026-06-07 22:36:26
#316,"Siddhartha Academy of Higher Education: SAHE University, Vijayawada","Vijayawada, Andhra Pradesh","AICTE, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 10,10,000","₹ 52,60,000",N/A,4.2 / 5,Based on 352 User Reviews,Best in Academics,#133th/269 in India for Engineering 2025,2026-06-07 22:36:31
#317,"GMR Institute of Technology - [GMRIT], Rajam","Rajam, Andhra Pradesh","AICTE, UGC, NBA Approved",A,675/1000,B.Tech Computer Science and Engineering,"₹ 3,11,200","₹ 20,00,000",N/A,4 / 5,Based on 522 User Reviews,Best in Infrastructure,#220th/500 in India for Engineering 2026,2026-06-07 22:36:36
#318,"Majhighariani Institute of Technology and Science - [MITS], Rayagada","Rayagada, Odisha",AICTE Approved,B++,N/A,B.Tech Mechanical Engineering,"₹ 2,40,000","₹ 6,78,000",N/A,3.5 / 5,Based on 9 User Reviews,N/A,#226th/269 in India for Engineering 2025,2026-06-07 22:36:41
#319,"Maya Devi University - [MDU], Dehradun","Dehradun, Uttarakhand","NCTE, AICTE, PCI, INC, BCI Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 4,85,200","₹ 5,50,000","₹ 48,00,000",3.8 / 5,Based on 32 User Reviews,Best in Faculty,N/A,2026-06-07 22:36:45
#320,"Global Group of Institutes, Amritsar","Amritsar, Punjab","AICTE, PCI, UGC, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,66,000","₹ 30,00,000",N/A,4 / 5,Based on 52 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:36:50
