CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#572,"Prasad V. Potluri Siddhartha Institute of Technology - [PVPSIT], Vijayawada","Vijayawada, Andhra Pradesh","AICTE, NBA Approved",N/A,675/1000,B.Tech Computer Science and Engineering,"₹ 4,20,000","₹ 7,53,000","₹ 46,00,000",4 / 5,Based on 169 User Reviews,Best in Academics,#223th/500 in India for Engineering 2026,2026-06-07 23:09:22
#573,"Dr. D. Y. Patil School of Engineering - [DYPSOE], Pune","Pune, Maharashtra",AICTE Approved,N/A,N/A,BE Electronics & Telecom Engineering,"₹ 4,18,966",N/A,N/A,4 / 5,Based on 16 User Reviews,Best in Infrastructure,#146th/246 in India for Engineering 2023,2026-06-07 23:09:27
#574,"Siddhartha Institute of Technology and Sciences - [SITS], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 3,20,000","₹ 41,00,000",N/A,3.7 / 5,Based on 58 User Reviews,Best in Faculty,#251th/300 in India for Engineering 2022,2026-06-07 23:09:32
#575,"Jain Institute of Technology - [JIT], Davanagere","Davanagere, Karnataka",AICTE Approved,A+,N/A,BE Computer Science And Engineering,"₹ 6,95,744","₹ 3,01,000","₹ 9,00,000",3.8 / 5,Based on 32 User Reviews,Best in Academics,N/A,2026-06-07 23:09:37
#576,"Dr. D. Y. Patil College of Engineering and Innovation Varale, Pune","Pune, Maharashtra",AICTE Approved,N/A,524/1000,BE Computer Engineering,"₹ 4,18,000",N/A,N/A,3.8 / 5,Based on 8 User Reviews,N/A,#464th/500 in India for Engineering 2026,2026-06-07 23:09:41
#577,"KCT Engineering College, Gulbarga","Gulbarga, Karnataka",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 4,49,640",N/A,N/A,2.4 / 5,Based on 10 User Reviews,Best in Faculty,N/A,2026-06-07 23:09:45
#578,"Gopalan College of Engineering and Management - [GCEM], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",B+,N/A,BE Computer Science And Engineering,"₹ 8,80,000","₹ 4,50,000","₹ 14,00,000",3.8 / 5,Based on 31 User Reviews,Best in Academics,#219th/269 in India for Engineering 2025,2026-06-07 23:09:51
#579,"Sumathi Reddy Institute of Technology for Women - [SRITW], Warangal","Warangal, Telangana","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,53,000","₹ 3,50,000","₹ 10,00,000",3.9 / 5,Based on 50 User Reviews,Best in Placements,N/A,2026-06-07 23:09:56
#580,"D. A. Degree Engineering & Technology, Mahemdabad","Mahemdabad, Gujarat",AICTE Approved,N/A,N/A,B.Tech Mechanical Engineering,"₹ 61,950",N/A,N/A,3 / 5,Based on 2 User Reviews,N/A,N/A,2026-06-07 23:10:00
#581,"Sinhgad Institute of Technology - [SIT] Lonavala, Pune","Pune, Maharashtra","AICTE, NBA Approved",A,N/A,BE Computer Engineering,"₹ 4,95,033",N/A,N/A,3.7 / 5,Based on 155 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:10:04
