CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#431,"BVC Institute of Technology and Science - [BVCITS], East Godavari","East Godavari, Andhra Pradesh","AICTE, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 2,11,200","₹ 7,10,000",N/A,3.7 / 5,Based on 46 User Reviews,Best in Social Life,#197th/269 in India for Engineering 2025,2026-06-07 22:47:19
#432,"Don Bosco Institute of Technology - [DBIT], Mumbai","Mumbai, Maharashtra",AICTE Approved,A,588/1000,BE Computer Engineering,"₹ 5,62,994","₹ 5,00,000","₹ 25,00,000",4.1 / 5,Based on 113 User Reviews,Best in Social Life,#363th/500 in India for Engineering 2026,2026-06-07 22:47:25
#433,"Nalla Malla Reddy Engineering College - [NMREC], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 3,80,000","₹ 7,20,000","₹ 10,20,000",3.6 / 5,Based on 133 User Reviews,Best in Infrastructure,#158th/269 in India for Engineering 2025,2026-06-07 22:47:30
#434,"Amity University, Mumbai","Mumbai, Maharashtra","AICTE, RCI, COA, BCI, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 15,28,000","₹ 8,10,000","₹ 28,00,000",4.1 / 5,Based on 100 User Reviews,Best in Social Life,#91th/269 in India for Engineering 2025,2026-06-07 22:47:35
#435,"Navrachana University - [NUV], Vadodara","Vadodara, Gujarat","NCTE, AICTE, COA, BCI, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 4,69,000","₹ 4,40,000","₹ 34,60,000",3.9 / 5,Based on 60 User Reviews,Best in Faculty,#55th/173 in India for Engineering 2024,2026-06-07 22:47:41
#436,"Jayawantrao Sawant College of Engineering- [JSCOE], Pune","Pune, Maharashtra","AICTE, UGC, NBA Approved",A+,625/1000,BE Computer Engineering,"₹ 5,08,000","₹ 2,20,000","₹ 26,40,000",3.3 / 5,Based on 61 User Reviews,Best in Faculty,N/A,2026-06-07 22:48:58
#438,"CMR College of Engineering & Technology - [CMRCET], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 4,60,000","₹ 5,75,000","₹ 42,00,000",4.1 / 5,Based on 406 User Reviews,Best in Placements,#118th/269 in India for Engineering 2025,2026-06-07 22:58:38
#439,"Bharatiya Engineering Science & Technology Innovation University - [BESTIU], Anantapur","Anantapur, Andhra Pradesh","UGC, AIU Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 8,00,000","₹ 8,00,000",N/A,4.3 / 5,Based on 15 User Reviews,Best in Accomodation,N/A,2026-06-07 22:58:43
#440,"Jyothy Institute of Technology - [JIT], Bangalore","Bangalore, Karnataka","AICTE, NBA Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 8,80,000","₹ 21,00,000",N/A,4 / 5,Based on 31 User Reviews,Best in Academics,#251th/300 in India for Engineering 2020,2026-06-07 22:58:48
#441,"Smt Kashibai Navale College of Engineering - [SKNCOE] Vadgaon, Pune","Pune, Maharashtra",AICTE Approved,A,566/1000,BE Computer Engineering,"₹ 3,86,000","₹ 4,00,000","₹ 55,00,000",3.9 / 5,Based on 148 User Reviews,Best in Social Life,#395th/500 in India for Engineering 2026,2026-06-07 22:58:54
