CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#552,"Vignan's Nirula Institute of Technology and Science for Women -[VNIW], Guntur","Guntur, Andhra Pradesh","AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 3,60,000",N/A,4.1 / 5,Based on 91 User Reviews,Best in Academics,N/A,2026-06-07 23:07:47
#553,"Rao Bahadur Y Mahabaleshwarappa Engineering College - [RYMEC], Bellary","Bellary, Karnataka","AICTE, NBA Approved",A+,N/A,BE Civil Engineering,"₹ 4,00,000","₹ 15,50,000",N/A,3.7 / 5,Based on 37 User Reviews,Best in Faculty,#139th/175 in India for Engineering 2025,2026-06-07 23:07:52
#554,"Sinhgad Academy of Engineering - [SAE] Kondhawa, Pune","Pune, Maharashtra",AICTE Approved,A,N/A,BE Computer Engineering,"₹ 4,44,000","₹ 3,00,000","₹ 7,00,000",3.6 / 5,Based on 92 User Reviews,N/A,N/A,2026-06-07 23:07:56
#555,"GNIOT Group of Institutions - [GNIOT], Greater Noida","Greater Noida, Uttar Pradesh","AICTE, PCI, INC, BCI Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 7,05,000","₹ 7,75,000","₹ 27,61,000",3.9 / 5,Based on 361 User Reviews,Best in Academics,#192th/269 in India for Engineering 2025,2026-06-07 23:08:02
#556,"Malla Reddy College of Engineering for Women - [MRCEW], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",N/A,N/A,B.Tech Computer Science and Engineering (Artificial Intelligence & Machine Learning),"₹ 2,86,000",N/A,N/A,4 / 5,Based on 41 User Reviews,Best in Faculty,#155th/269 in India for Engineering 2025,2026-06-07 23:08:07
#557,"Rajiv Gandhi Institute of Technology - [RGIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 6,50,000","₹ 40,00,000",N/A,2.9 / 5,Based on 34 User Reviews,N/A,N/A,2026-06-07 23:08:11
#558,"Sanghvi Institute of Management and Science - [SIMS], Indore","Indore, Madhya Pradesh",AICTE Approved,N/A,N/A,BE Civil Engineering,"₹ 1,56,000","₹ 3,50,000","₹ 10,00,000",3.1 / 5,Based on 12 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:08:16
#559,"Shree Dhanvantary College of Engineering and Technology - [SDCET], Surat","Surat, Gujarat",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 79,380","₹ 3,00,000","₹ 4,20,000",3.7 / 5,Based on 8 User Reviews,Best in Placements,N/A,2026-06-07 23:08:20
#560,"Khaja Bandanawaz University - [KBNU], Gulbarga","Gulbarga, Karnataka","NCTE, AICTE, BCI, UGC, AIU Approved",N/A,N/A,BE Civil Engineering,"₹ 3,00,000",N/A,N/A,3.7 / 5,Based on 9 User Reviews,Best in Placements,N/A,2026-06-07 23:08:24
#561,"KNS Institute of Technology - [KNSIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 7,44,000","₹ 30,00,000",N/A,3.6 / 5,Based on 46 User Reviews,Best in Faculty,N/A,2026-06-07 23:08:29
