CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#832,"Prestige Institute of Management & Research - [PIMR], Bhopal","Bhopal, Madhya Pradesh","NCTE, AICTE, NBA Approved",N/A,N/A,B.Tech Computer Science,"₹ 2,88,000","₹ 5,20,000","₹ 11,40,000",3.7 / 5,Based on 26 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:29:51
#833,"MNR College of Engineering and Technology - [MNRCET], Sangareddy","Sangareddy, Telangana",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,52,000","₹ 8,50,000",N/A,3.5 / 5,Based on 18 User Reviews,Best in Academics,N/A,2026-06-07 23:29:55
#834,"SKN Sinhgad College of Engineering, Solapur","Solapur, Maharashtra","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,84,000","₹ 4,00,000",N/A,4.1 / 5,Based on 16 User Reviews,Best in Faculty,#171th/175 in India for Engineering 2026,2026-06-07 23:30:00
#835,"Prime Institute of Engineering and Technology, Surat","Surat, Gujarat","AICTE, UGC Approved",N/A,N/A,B.Tech Computer Engineering,"₹ 1,80,000",N/A,N/A,3.8 / 5,Based on 17 User Reviews,Best in Academics,N/A,2026-06-07 23:30:04
#836,"Sree Rama Engineering College - [SREC], Tirupati","Tirupati, Andhra Pradesh","AICTE, UGC Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,96,680","₹ 3,20,000","₹ 8,90,000",4.2 / 5,Based on 30 User Reviews,N/A,N/A,2026-06-07 23:30:08
#837,"Modinagar Institute of Technology - [MIT], Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, MHRD Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,95,000",N/A,N/A,3.2 / 5,Based on 5 User Reviews,Best in Academics,N/A,2026-06-07 23:30:12
#838,"GS Mandal's Marathwada Institute of Technology - [MIT], Aurangabad","Aurangabad, Maharashtra",AICTE Approved,B+,N/A,B.Tech Computer Science and Engineering,"₹ 4,56,179",N/A,N/A,3.7 / 5,Based on 45 User Reviews,Best in Academics,#113th/238 in India for Engineering 2022,2026-06-07 23:30:16
#839,"Truba Institute of Engineering and Information Technology - [TIEIT], Bhopal","Bhopal, Madhya Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 2,40,000","₹ 3,20,000","₹ 9,00,000",3.8 / 5,Based on 73 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:30:21
#840,"Sree Chaitanya College of Engineering - [SCCE], Karimnagar","Karimnagar, Telangana",AICTE Approved,A,N/A,B.Tech Computer Science and Engineering,"₹ 2,65,000","₹ 1,00,000",N/A,4 / 5,Based on 85 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:30:25
#841,"Andhra Engineering College - [AEC], Nellore","Nellore, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 1,72,000",N/A,N/A,3.9 / 5,Based on 7 User Reviews,N/A,N/A,2026-06-07 23:30:28
