CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#1212,"Bheema Institute of Technology and Science - [BITS], Kurnool","Kurnool, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,72,000",N/A,N/A,4.1 / 5,Based on 6 User Reviews,N/A,N/A,2026-06-07 23:52:59
#1213,"Anuradha Engineering College - [AEC], Chikhli","Chikhli, Maharashtra","AICTE, NBA Approved",B,N/A,BE Mechanical Engineering,"₹ 3,38,000","₹ 7,00,000",N/A,3.8 / 5,Based on 12 User Reviews,Best in Social Life,N/A,2026-06-07 23:53:02
#1214,"Gokula Krishna College of Engineering Sullurpet - [GKCE], Nellore","Nellore, Andhra Pradesh",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 9,20,000",N/A,3.2 / 5,Based on 17 User Reviews,Best in Accomodation,N/A,2026-06-07 23:53:06
#1215,"IIMT Group of Colleges, Greater Noida","Greater Noida, Uttar Pradesh","AICTE, PCI, BCI, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 6,76,800","₹ 20,00,000","₹ 1,80,00,000",4.3 / 5,Based on 706 User Reviews,Best in Social Life,N/A,2026-06-07 23:53:11
#1216,"Nagarjuna Institute of Engineering Technology and Management - [NIETM], Nagpur","Nagpur, Maharashtra",AICTE Approved,B++,N/A,B.Tech Computer Science and Engineering,"₹ 3,53,835",N/A,N/A,4.3 / 5,Based on 38 User Reviews,Best in Faculty,N/A,2026-06-07 23:53:14
#1217,"Malineni Suseelamma Womens Engineering College, Prakasam","Prakasam, Andhra Pradesh",NBA Approved,A+,N/A,B.Tech Electronics & Communication Engineering,"₹ 1,60,000",N/A,N/A,3.5 / 5,Based on 21 User Reviews,Best in Social Life,N/A,2026-06-07 23:53:18
#1218,"Ideal Institute of Technology, Wada","Wada, Maharashtra",AICTE Approved,N/A,N/A,BE Electrical Engineering,"₹ 4,04,000",N/A,N/A,3.8 / 5,Based on 5 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:53:21
#1219,"Amity University, Greater Noida","Greater Noida, Uttar Pradesh","AICTE, RCI, UGC Approved",A+,N/A,B.Tech Computer Science and Engineering,"₹ 11,24,000","₹ 37,25,000",N/A,4.1 / 5,Based on 71 User Reviews,Best in Infrastructure,N/A,2026-06-07 23:53:25
#1220,"Sri Mittapalli College of Engineering, Guntur","Guntur, Andhra Pradesh",AICTE Approved,A+,N/A,B.Tech Computer Science and Engineering,"₹ 1,60,000","₹ 1,80,000","₹ 2,40,000",3.8 / 5,Based on 20 User Reviews,Best in Academics,N/A,2026-06-07 23:53:29
#1221,"Karmayogi Engineering College, Solapur","Solapur, Maharashtra",AICTE Approved,B++,N/A,BE Computer Science And Engineering,"₹ 4,20,000",N/A,N/A,3.4 / 5,Based on 6 User Reviews,Best in Faculty,N/A,2026-06-07 23:53:33
