CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#91,"Vishwakarma Institute of Information Technology - [VIIT], Pune","Pune, Maharashtra",NBA Approved,A,729/1000,B.Tech Computer Engineering,"₹ 8,24,000","₹ 7,70,000","₹ 33,00,000",4 / 5,Based on 272 User Reviews,Best in Academics,#157th/500 in India for Engineering 2026,2026-06-07 22:19:25
#92,"University College of Engineering and Technology, Vinoba Bhave University - [UCET], Hazaribagh","Hazaribagh, Jharkhand","AICTE, UGC Approved",N/A,653/2000,B.Tech Computer Science and Engineering,"₹ 2,54,000",N/A,N/A,3.5 / 5,Based on 79 User Reviews,Best in Academics,#263th/500 in India for Engineering 2025,2026-06-07 22:19:28
#93,"RVR and JC College of Engineering, Guntur","Guntur, Andhra Pradesh",AICTE Approved,A++,709/1000,B.Tech Computer Science and Engineering,"₹ 4,20,000","₹ 4,70,000","₹ 46,38,000",4.1 / 5,Based on 423 User Reviews,Best in Infrastructure,#179th/500 in India for Engineering 2026,2026-06-07 22:19:32
#94,"Poornima College of Engineering, Jaipur","Jaipur, Rajasthan","AICTE, NBA Approved",A+,649/2000,B.Tech Computer Engineering,"₹ 5,41,460","₹ 4,61,000","₹ 10,00,000",3.9 / 5,Based on 636 User Reviews,Best in Academics,#268th/500 in India for Engineering 2025,2026-06-07 22:19:35
#95,"Vivekanand Education Society Institute of Technology - [VESIT], Mumbai","Mumbai, Maharashtra","AICTE, NBA Approved",A,705/1000,BE Computer Engineering,"₹ 6,04,000","₹ 14,00,000",N/A,4 / 5,Based on 148 User Reviews,Best in Academics,#182th/500 in India for Engineering 2026,2026-06-07 22:19:38
#96,"Anil Neerukonda Institute of Technology & Sciences - [ANITS], Visakhapatnam","Visakhapatnam, Andhra Pradesh","AICTE, UGC, NBA Approved",A+,671/1000,B.Tech Computer Science and Engineering,"₹ 3,36,400","₹ 4,44,000","₹ 12,00,000",3.9 / 5,Based on 542 User Reviews,Best in Academics,#229th/500 in India for Engineering 2026,2026-06-07 22:19:41
#97,"JSS Academy of Technical Education - [JSSATE], Noida","Noida, Uttar Pradesh","AICTE, PCI, NBA Approved",N/A,615/1000,B.Tech Computer Science and Engineering,"₹ 4,94,400","₹ 6,50,000","₹ 24,00,000",3.7 / 5,Based on 590 User Reviews,Best in Infrastructure,#316th/500 in India for Engineering 2026,2026-06-07 22:19:45
#98,"Ajay Kumar Garg Engineering College - [AKGEC], Ghaziabad","Ghaziabad, Uttar Pradesh","AICTE, NBA Approved",A++,644/2000,B.Tech Computer Science and Engineering,"₹ 5,26,424","₹ 5,41,000","₹ 30,00,000",3.8 / 5,Based on 773 User Reviews,Best in Infrastructure,#274th/500 in India for Engineering 2025,2026-06-07 22:19:49
#99,"Haldia Institute of Technology - [HIT], Haldia","Haldia, West Bengal","AICTE, UGC, NBA Approved",A,643/2000,B.Tech Computer Science and Engineering,"₹ 5,82,700","₹ 5,00,000","₹ 45,00,000",3.9 / 5,Based on 726 User Reviews,Best in Infrastructure,#275th/500 in India for Engineering 2025,2026-06-07 22:19:52
#100,"Jairupaa College of Engineering, Tiruppur","Tiruppur, Tamil Nadu",NCTE Approved,N/A,642/2000,BE Electrical And Electronics Engineering,"₹ 3,48,000",N/A,N/A,2.6 / 5,Based on 1 User Reviews,N/A,#276th/500 in India for Engineering 2025,2026-06-07 22:19:55
