CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#512,"Sphoorthy Engineering College - [SPHN], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 3,86,000","₹ 4,50,000","₹ 31,75,000",4 / 5,Based on 199 User Reviews,Best in Academics,#97th/175 in India for Engineering 2026,2026-06-07 23:04:36
#513,"Shree Swaminarayan Institute of Technology- [SSIT], Gandhinagar","Gandhinagar, Gujarat",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 2,68,800",N/A,N/A,3.9 / 5,Based on 33 User Reviews,Best in Academics,N/A,2026-06-07 23:04:41
#514,"Sri Revana Siddeshwara Institute of Technology - [SRSIT], Bangalore","Bangalore, Karnataka",AICTE Approved,N/A,N/A,BE Electronics & Communication Engineering,"₹ 4,49,640","₹ 2,60,000",N/A,2.4 / 5,Based on 9 User Reviews,N/A,N/A,2026-06-07 23:04:45
#515,"Potti Sriramulu College of Engineering and Technology - [PSCMRCET], Vijayawada","Vijayawada, Andhra Pradesh","AICTE, NBA Approved",A++,547/1000,B.Tech Electronics & Communication Engineering,"₹ 2,16,000","₹ 2,40,000","₹ 26,00,000",3.9 / 5,Based on 116 User Reviews,Best in Academics,#423th/500 in India for Engineering 2026,2026-06-07 23:04:51
#516,"ISB&M College of Engineering, Pune","Pune, Maharashtra",AICTE Approved,B++,549/1000,BE Computer Engineering,"₹ 3,29,000","₹ 5,50,000","₹ 21,00,000",4.1 / 5,Based on 35 User Reviews,Best in Infrastructure,#420th/500 in India for Engineering 2026,2026-06-07 23:04:56
#517,"AJ Institute of Engineering and Technology - [AJIET], Mangalore","Mangalore, Karnataka",AICTE Approved,N/A,N/A,BE Computer Science And Engineering,"₹ 4,49,640","₹ 14,00,000",N/A,3.5 / 5,Based on 32 User Reviews,Best in Faculty,#109th/200 in India for Engineering 2025,2026-06-07 23:05:01
#518,"Teegala Krishna Reddy Engineering College, Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,N/A,B.Tech Artificial Intelligence & Machine Learning,"₹ 3,26,000","₹ 6,00,000",N/A,4.1 / 5,Based on 99 User Reviews,Best in Social Life,#255th/284 in India for Engineering 2024,2026-06-07 23:05:05
#519,"Navkis College Of Engineering, Hassan","Hassan, Karnataka",N/A,N/A,N/A,BE Computer Science And Engineering,"₹ 8,00,000",N/A,N/A,3.3 / 5,Based on 4 User Reviews,N/A,N/A,2026-06-07 23:05:09
#520,"Sardar Patel College of Engineering and Technology-[SPCE], Anand","Anand, Gujarat",AICTE Approved,N/A,N/A,BE Information Technology,"₹ 2,58,000","₹ 4,50,000","₹ 9,00,000",4.2 / 5,Based on 9 User Reviews,Best in Accomodation,N/A,2026-06-07 23:05:14
#521,"Kallam Haranadhareddy Institute of Technology - [KHIT], Guntur","Guntur, Andhra Pradesh","AICTE, UGC, NBA Approved",A,N/A,B.Tech Computer Science and Engineering,"₹ 1,62,000","₹ 6,00,000",N/A,3.8 / 5,Based on 85 User Reviews,Best in Faculty,N/A,2026-06-07 23:05:18
