CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#271,"Anurag University, Hyderabad","Hyderabad, Telangana","AICTE, PCI, UGC, NBA Approved",A,593/1000,B.Tech Computer Science and Engineering,"₹ 11,86,500","₹ 6,50,000","₹ 53,00,000",3.8 / 5,Based on 566 User Reviews,Best in Infrastructure,#354th/500 in India for Engineering 2026,2026-06-07 22:32:59
#272,"Christ Institute of Technology - [CIT], Pondicherry","Pondicherry, Puducherry",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,70,000",N/A,N/A,2.7 / 5,Based on 9 User Reviews,Best in Academics,N/A,2026-06-07 22:33:04
#273,"Maharaja Agrasen University - [MAU], Solan","Solan, Himachal Pradesh","AICTE, COA, PCI, BCI, UGC Approved",N/A,N/A,B.Tech Computer Science and Engineering,"₹ 5,35,200","₹ 8,09,000",N/A,3.7 / 5,Based on 25 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:33:09
#274,"VishwaVidyalaya Engineering College - [VEC], Surguja","Surguja, Chhattisgarh",AICTE Approved,N/A,N/A,BE Electrical Engineering,"₹ 91,500",N/A,N/A,2.7 / 5,Based on 11 User Reviews,N/A,N/A,2026-06-07 22:33:13
#275,"Padre Conceicao College of Engineering, Salcete","Salcete, Goa",AICTE Approved,N/A,N/A,BE Computer Engineering,"₹ 5,54,000",N/A,N/A,3.3 / 5,Based on 18 User Reviews,N/A,N/A,2026-06-07 22:33:17
#276,"Chaitanya Bharathi Institute of Technology - [CBIT], Hyderabad","Hyderabad, Telangana","AICTE, NBA Approved",A++,790/1000,B.Tech Biotechnology,"₹ 6,82,000","₹ 54,00,000",N/A,4.1 / 5,Based on 359 User Reviews,Best in Placements,#91th/500 in India for Engineering 2026,2026-06-07 22:33:22
#277,"Guru Kashi University, Bathinda","Bathinda, Punjab","NCTE, AICTE, UGC Approved",A++,N/A,B.Tech Computer Science and Engineering,"₹ 4,12,000",N/A,N/A,3.8 / 5,Based on 57 User Reviews,Best in Faculty,N/A,2026-06-07 22:33:27
#278,"Eternal University - [EU], Sirmaur","Sirmaur, Himachal Pradesh","NCTE, AICTE, INC, UGC Approved",B,N/A,B.Tech Computer Science and Engineering,"₹ 4,30,000","₹ 3,11,000","₹ 5,00,000",4 / 5,Based on 29 User Reviews,Best in Infrastructure,N/A,2026-06-07 22:33:31
#279,"IITT Institutions, Chandigarh","Chandigarh, Chandigarh",AICTE Approved,N/A,N/A,B.Tech Electronics And Instrumentation Engineering,"₹ 3,66,000",N/A,N/A,N/A,N/A,N/A,N/A,2026-06-07 22:33:35
#280,"Christ College of Engineering and Technology, Pondicherry","Pondicherry, Puducherry",AICTE Approved,N/A,N/A,B.Tech Computer Science and Engineering,"₹ 1,70,000",N/A,N/A,3.6 / 5,Based on 27 User Reviews,N/A,N/A,2026-06-07 22:33:39
