CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#151,"GSSS Institute of Engineering and Technology for Women - [GSSSIETW], Mysore","Mysore, Karnataka","AICTE, NBA Approved",A,581/1000,BE Electronics & Communication Engineering,"₹ 9,00,000","₹ 6,80,000","₹ 34,00,000",4.3 / 5,Based on 50 User Reviews,Best in Infrastructure,#373th/500 in India for Engineering 2026,2026-06-07 22:22:52
#152,"AISSMS College of Engineering - [AISSMSCOE], Pune","Pune, Maharashtra",AICTE Approved,A+,736/1000,BE Computer Engineering,"₹ 19,64,944","₹ 4,50,000","₹ 45,00,000",4.1 / 5,Based on 162 User Reviews,Best in Academics,#150th/500 in India for Engineering 2026,2026-06-07 22:22:55
#153,"Sri Manakula Vinayagar Engineering College - [SVMEC], Pondicherry","Pondicherry, Puducherry","AICTE, NBA Approved",A,N/A,B.Tech Artificial Intelligence & Data Science,"₹ 1,96,400","₹ 10,00,000",N/A,3.9 / 5,Based on 190 User Reviews,Best in Placements,#356th/500 in India for Engineering 2025,2026-06-07 22:22:58
#154,"Sapthagiri NPS University, Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A+,518/1000,BE Computer Science And Engineering,"₹ 11,00,000","₹ 6,00,000","₹ 35,00,000",3.6 / 5,Based on 112 User Reviews,Best in Academics,#478th/500 in India for Engineering 2026,2026-06-07 22:23:02
#155,"Cambridge Institute of Technology - [CiTech], Bangalore","Bangalore, Karnataka","AICTE, UGC, NBA Approved",A+,580/2000,BE Computer Science And Engineering,"₹ 24,00,000","₹ 7,20,000","₹ 53,50,000",4.1 / 5,Based on 240 User Reviews,Best in Academics,#358th/500 in India for Engineering 2025,2026-06-07 22:23:06
#156,"Fr. Conceicao Rodrigues College of Engineering - [CRCE], Mumbai","Mumbai, Maharashtra","AICTE, NBA Approved",A,691/1000,B.Tech Computer Science and Engineering,"₹ 8,71,504","₹ 6,30,000","₹ 22,00,000",4 / 5,Based on 48 User Reviews,Best in Academics,#200th/500 in India for Engineering 2026,2026-06-07 22:23:10
#157,"Basaveshwar Engineering College - [BEC], Bagalkot","Bagalkot, Karnataka","AICTE, NBA Approved",A,509/1000,BE Computer Science And Engineering,"₹ 18,00,000",N/A,N/A,3.8 / 5,Based on 67 User Reviews,Best in Infrastructure,#500th/500 in India for Engineering 2026,2026-06-07 22:23:13
#158,"Dr. D. Y. Patil Institute of Technology - [DYPIT] Pimpri, Pune","Pune, Maharashtra",AICTE Approved,A++,711/1000,BE Computer Engineering,"₹ 5,08,000","₹ 4,78,000",N/A,3.9 / 5,Based on 178 User Reviews,Best in Academics,#178th/500 in India for Engineering 2026,2026-06-07 22:23:16
#159,"Bhilai Institute of Technology - [BIT], Durg","Durg, Chhattisgarh","AICTE, NBA Approved",A,577/2000,B.Tech Computer Science and Engineering,"₹ 3,06,150",N/A,N/A,3.6 / 5,Based on 241 User Reviews,Best in Academics,#363th/500 in India for Engineering 2025,2026-06-07 22:23:19
#160,"KLE Institute of Technology - [KLEIT], Hubli","Hubli, Karnataka","AICTE, NBA Approved",N/A,576/2000,BE Computer Science And Engineering,"₹ 11,71,348","₹ 4,62,000","₹ 8,00,000",3.6 / 5,Based on 29 User Reviews,Best in Faculty,#364th/500 in India for Engineering 2025,2026-06-07 22:23:23
