CD Rank,College Name,Location,Approvals,NAAC Grade,CD Score,Course,Course Fees,Avg Package,Highest Package,User Rating,Reviews,Best In,National Ranking,Scraped At
#251,"The Kavery College of Engineering - [KCE], Salem","Salem, Tamil Nadu",AICTE Approved,N/A,504/2000,BE Electrical And Electronics Engineering,"₹ 3,48,000",N/A,N/A,3.4 / 5,Based on 9 User Reviews,Best in Faculty,#490th/500 in India for Engineering 2025,2026-06-07 22:31:22
#252,"Sri Krishna College of Engineering and Technology - [SKCET], Coimbatore","Coimbatore, Tamil Nadu","AICTE, UGC, NBA, MHRD Approved",A++,786/1000,B.Tech Information Technology,"₹ 6,40,000","₹ 7,00,000","₹ 60,00,000",4.1 / 5,Based on 107 User Reviews,Best in Infrastructure,#97th/500 in India for Engineering 2026,2026-06-07 22:31:28
#253,"Kings Engineering College (Autonomous) - [KEC], Kanchipuram","Kanchipuram, Tamil Nadu",AICTE Approved,B++,503/2000,BE Electronics & Communication Engineering,"₹ 3,60,000","₹ 4,50,000","₹ 9,00,000",3.7 / 5,Based on 22 User Reviews,Best in Faculty,#494th/500 in India for Engineering 2025,2026-06-07 22:31:33
#254,"BV Raju Institute of Technology - [BVRIT], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A,609/1000,B.Tech Computer Science and Engineering,"₹ 7,20,000","₹ 46,38,000",N/A,4.2 / 5,Based on 803 User Reviews,Best in Infrastructure,#325th/500 in India for Engineering 2026,2026-06-07 22:31:38
#255,"Dhanalakshmi College of Engineering - [DCE], Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A,N/A,B.Tech Information Technology,"₹ 3,48,000","₹ 7,50,000","₹ 12,00,000",4 / 5,Based on 34 User Reviews,Best in Infrastructure,#108th/175 in India for Engineering 2026,2026-06-07 22:31:43
#256,"PPG Institute of Technology - [PPGIT], Coimbatore","Coimbatore, Tamil Nadu",AICTE Approved,B+,N/A,BE Computer Science And Engineering,"₹ 2,85,000",N/A,N/A,4 / 5,Based on 11 User Reviews,Best in Infrastructure,#181th/314 in India for Engineering 2024,2026-06-07 22:31:48
#257,"Gnanamani College of Technology - [GCT], Namakkal","Namakkal, Tamil Nadu",NBA Approved,A,N/A,B.Tech Food Technology,"₹ 2,00,000",N/A,N/A,4 / 5,Based on 50 User Reviews,Best in Academics,#245th/275 in India for Engineering 2024,2026-06-07 22:31:52
#258,"PA College of Engineering and Technology - [PACET], Coimbatore","Coimbatore, Tamil Nadu","AICTE, NBA Approved",N/A,N/A,BE Computer Science And Engineering,"₹ 2,20,000","₹ 3,00,000","₹ 14,00,000",4.4 / 5,Based on 9 User Reviews,Best in Academics,N/A,2026-06-07 22:31:57
#259,"GKM College of Engineering and Technology - [GKMCET], Chennai","Chennai, Tamil Nadu","AICTE, NBA Approved",A,N/A,BE Electrical And Electronics Engineering,"₹ 2,20,000","₹ 4,50,000",N/A,3.3 / 5,Based on 14 User Reviews,Best in Infrastructure,#207th/314 in India for Engineering 2024,2026-06-07 22:32:02
#260,"G Narayanamma Institute of Technology and Science - [GNITS], Hyderabad","Hyderabad, Telangana","AICTE, UGC, NBA Approved",A+,720/1000,B.Tech Artificial Intelligence & Machine Learning,"₹ 4,00,000","₹ 8,64,000","₹ 53,00,000",4.4 / 5,Based on 164 User Reviews,Best in Infrastructure,#167th/500 in India for Engineering 2026,2026-06-07 22:32:07
